Gender,Customer_Type,Type_of_Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Departure_Delay,satisfaction,Arrival_Delay
1,1,0,2,2877,4,4,4,4,4,4,5,4,4,4,4,3,4,4,44,35,0,1,0
0,1,0,2,2552,4,2,2,2,4,4,4,4,2,4,2,4,1,4,0,0,0,0,0
0,1,1,0,1927,2,4,1,4,1,5,5,4,3,4,5,5,4,5,190,181,1,0,1
0,1,1,0,2399,5,3,5,4,3,5,3,3,3,2,4,2,3,3,0,0,0,1,0
0,0,0,0,2583,3,3,3,3,5,3,5,5,2,4,3,2,3,5,43,48,0,0,1
0,0,0,0,950,3,3,3,3,2,3,2,2,3,2,4,4,4,2,0,0,0,0,0
1,0,0,0,844,3,3,3,4,3,3,3,3,3,3,3,2,4,3,4,0,0,0,0
0,1,1,0,156,1,4,0,3,2,0,1,2,3,5,4,5,5,2,0,0,0,0,0
0,1,1,0,937,2,3,2,4,1,2,1,1,4,1,1,2,4,1,0,0,0,0,0
0,1,0,2,1189,2,2,2,2,2,4,5,5,5,5,5,1,5,5,23,17,0,1,0
0,1,1,0,370,4,5,2,1,5,2,5,5,3,4,4,5,5,5,89,78,1,0,1
0,1,1,0,711,3,4,3,2,3,3,3,3,3,4,4,5,5,3,0,9,0,0,0
1,0,0,0,782,3,3,3,3,4,3,4,4,1,5,3,2,4,4,0,4,0,0,0
1,1,1,0,405,2,3,2,4,5,2,1,2,2,2,2,5,2,4,0,0,0,0,0
1,1,1,2,1047,4,5,4,3,3,5,5,5,5,4,3,4,5,4,0,0,0,0,0
1,1,0,0,846,4,3,3,3,4,4,4,4,4,5,3,5,3,4,0,17,0,1,0
1,1,0,2,1854,1,1,1,1,4,4,4,2,2,2,2,3,2,4,14,0,0,1,0
1,0,0,1,1007,4,4,4,4,4,4,1,4,4,2,3,1,3,4,0,17,0,0,0
0,0,1,0,223,1,4,1,3,4,1,4,4,5,2,4,3,5,4,0,0,0,0,0
1,1,1,0,1121,1,4,1,4,5,1,5,5,5,4,5,3,5,5,0,0,0,0,0
0,1,0,2,352,2,2,2,2,5,5,5,5,3,3,2,5,5,5,0,0,0,1,0
1,0,0,0,1211,1,1,1,4,1,1,1,1,1,2,3,4,4,1,16,14,0,0,0
0,1,1,0,326,2,4,2,4,2,1,1,3,1,5,4,1,2,1,202,205,1,0,1
0,1,0,2,237,3,3,3,3,5,3,3,3,3,3,3,3,3,4,19,13,0,0,0
0,1,0,2,862,1,1,1,1,4,4,5,4,4,4,4,3,4,3,11,13,0,1,0
1,1,0,0,177,4,3,3,3,1,4,3,4,4,4,4,4,4,2,7,0,0,1,0
0,1,1,0,632,1,5,1,2,2,1,2,2,5,3,5,3,4,2,0,8,0,0,0
0,1,0,2,1450,2,5,5,5,1,2,3,2,2,2,2,2,2,1,34,4,0,0,0
1,1,0,2,3690,1,3,3,3,1,1,1,1,2,4,3,1,4,1,214,201,1,0,1
1,1,0,2,2454,3,3,3,3,2,3,4,5,5,5,5,3,5,5,4,0,0,1,0
1,1,1,0,1723,0,1,0,4,1,0,1,1,4,4,4,2,4,1,0,0,0,1,0
1,1,1,1,862,1,5,1,5,4,1,1,4,2,1,2,2,3,4,15,27,0,0,0
0,1,0,2,2041,1,1,1,1,3,3,3,3,5,1,4,5,3,3,0,1,0,1,0
0,1,0,2,3454,3,4,3,3,4,4,5,5,5,5,5,3,5,3,0,0,0,1,0
0,1,0,1,223,1,2,4,2,1,1,1,1,2,1,4,1,4,1,33,49,0,0,1
0,0,0,0,753,5,5,5,1,5,5,5,5,2,2,2,1,5,5,0,0,0,1,0
0,1,0,2,1700,3,3,3,3,2,4,5,4,4,4,4,3,4,3,0,0,0,1,0
1,1,1,0,1195,2,5,2,3,4,4,5,2,2,2,2,5,2,4,9,1,0,0,0
0,1,1,0,2677,2,2,3,3,3,1,1,1,3,3,3,1,1,1,0,0,0,0,0
0,1,0,2,255,1,1,4,1,4,5,5,4,4,4,4,5,4,5,0,0,0,1,0
1,1,1,0,679,2,3,2,4,1,2,1,1,3,5,4,2,2,1,33,21,0,0,0
1,1,0,2,719,3,3,3,3,4,5,5,4,4,4,4,3,4,4,0,1,0,1,0
0,1,1,0,1020,1,0,1,4,5,1,4,5,3,5,4,2,2,5,0,3,0,0,0
0,1,0,0,546,4,2,2,2,4,4,4,5,2,2,2,4,5,4,266,262,1,1,1
1,1,0,2,2475,2,2,2,2,5,3,3,2,2,2,2,3,2,2,1,0,0,0,0
1,1,1,0,2762,1,0,1,1,2,1,2,2,2,5,4,2,5,2,0,0,0,0,0
1,1,1,0,888,3,2,3,3,1,3,1,1,3,1,4,1,3,1,0,0,0,0,0
1,1,0,2,1609,1,4,4,4,1,3,3,1,1,1,1,2,1,3,1,21,0,0,0
1,1,0,0,370,2,3,3,3,4,2,2,2,2,2,2,2,2,4,14,20,0,0,0
1,0,0,0,229,2,0,2,2,5,2,5,5,5,1,5,4,2,5,0,0,0,0,0
0,1,1,0,404,2,5,2,2,4,2,4,4,1,2,2,5,3,4,0,0,0,0,0
1,0,0,2,1192,3,3,3,1,4,3,4,4,4,2,5,5,4,4,0,7,0,0,0
0,1,0,2,456,1,1,1,1,3,5,5,4,4,4,4,5,4,3,27,11,0,1,0
1,0,0,2,1089,3,3,3,3,5,3,5,5,3,5,5,5,4,5,0,0,0,0,0
0,1,0,2,2399,3,3,3,3,3,5,5,5,5,5,5,5,5,5,28,25,0,1,0
0,1,0,0,387,5,3,2,3,4,5,4,4,2,3,5,5,1,4,0,0,0,1,0
0,1,0,2,2031,1,2,1,1,5,5,5,5,1,4,1,2,1,5,1,16,0,1,0
0,1,0,2,341,5,5,5,5,2,5,5,4,4,4,4,4,4,5,0,0,0,1,0
0,1,0,2,612,4,4,4,4,2,4,4,4,4,4,4,4,4,5,0,0,0,1,0
0,1,1,1,536,2,4,2,5,4,2,1,4,4,5,5,3,5,4,47,29,1,0,0
1,0,0,0,112,3,1,3,2,4,3,4,4,2,4,3,2,3,4,0,0,0,0,0
1,1,0,2,214,5,5,5,5,5,5,5,5,5,5,5,3,5,5,0,3,0,1,0
1,1,0,2,3122,2,2,2,2,2,5,5,5,5,5,5,5,5,4,0,10,0,1,0
1,0,0,2,226,4,0,4,5,3,4,3,3,3,5,5,4,4,3,17,10,0,1,0
0,1,1,0,200,4,2,4,1,4,4,4,4,2,2,1,4,2,4,0,9,0,0,0
1,1,1,0,319,3,4,3,3,2,3,1,2,3,5,4,3,4,2,20,13,0,0,0
1,1,1,0,1371,1,5,2,2,3,4,5,3,3,2,3,4,3,5,0,9,0,0,0
0,1,0,2,2779,3,2,2,2,3,3,2,3,3,4,3,1,3,4,21,15,0,0,0
1,1,0,2,2956,4,1,1,1,4,3,3,4,4,4,4,1,4,1,32,16,0,0,0
0,1,0,2,1440,3,4,4,4,3,2,3,3,3,3,3,1,3,3,0,0,0,0,0
1,1,0,2,674,2,3,3,3,2,2,2,2,2,2,3,1,3,2,1,18,0,0,0
0,1,0,2,1744,1,1,1,1,2,5,4,4,4,4,4,4,4,3,0,0,0,1,0
1,1,0,2,1124,4,1,1,1,4,4,4,4,4,4,4,1,4,4,65,60,1,0,1
0,1,0,2,3098,1,1,1,1,2,5,4,4,4,5,4,4,4,5,0,0,0,1,0
0,1,0,2,2863,5,5,5,5,3,4,5,3,3,3,3,4,3,4,0,0,0,1,0
0,0,0,2,590,0,0,0,2,2,0,4,2,5,3,5,5,4,2,2,0,0,1,0
0,1,0,2,2725,3,3,3,3,5,5,5,5,3,2,1,2,1,5,0,0,0,1,0
0,1,0,2,1416,1,1,1,1,3,5,5,4,4,4,4,4,4,3,0,7,0,1,0
0,1,0,2,3222,3,3,3,3,4,5,5,3,3,4,4,5,3,5,0,0,0,1,0
1,1,0,2,3677,4,4,4,4,4,4,5,3,3,3,3,5,3,3,0,0,0,1,0
0,1,1,0,2475,2,4,2,3,2,5,3,5,4,4,5,3,5,3,0,0,0,0,0
0,1,0,2,985,4,4,3,4,5,5,5,4,4,4,4,3,4,3,0,0,0,1,0
0,0,0,2,761,3,0,3,5,3,3,1,3,5,2,4,4,4,3,0,0,0,0,0
1,1,0,2,3152,2,2,3,2,2,5,5,4,4,4,4,4,4,4,19,16,0,1,0
0,0,0,0,101,2,0,2,5,1,2,1,1,5,5,1,3,2,1,1,11,0,0,0
1,1,0,2,773,4,4,4,4,5,4,5,4,4,4,4,4,4,3,0,0,0,1,0
0,0,0,0,160,2,0,2,1,4,2,4,4,4,4,4,4,4,4,2,0,0,0,0
0,1,0,0,196,3,5,5,5,3,3,3,3,3,3,2,4,3,3,18,12,0,0,0
0,0,0,0,319,4,0,4,4,3,4,1,3,5,3,4,4,4,3,21,83,0,1,1
0,1,1,0,786,5,5,5,1,4,5,4,4,3,3,4,4,4,4,1,0,0,1,0
1,1,0,0,503,2,1,1,1,2,2,2,2,2,5,3,4,3,2,16,19,0,0,0
1,1,0,0,1121,2,2,2,2,2,4,4,2,2,2,2,4,2,4,106,69,1,0,1
0,0,0,2,1576,4,4,4,4,5,4,5,5,4,3,4,5,5,5,0,0,0,0,0
0,1,0,0,160,3,2,2,2,3,3,3,3,5,4,3,2,3,3,0,0,0,1,0
0,1,1,0,802,2,2,2,4,3,2,3,3,2,4,4,4,3,3,63,56,1,0,1
0,1,0,2,2343,5,5,2,5,3,5,5,4,4,4,4,3,4,5,0,0,0,1,0
0,1,0,2,2161,5,5,5,5,4,5,4,5,5,5,5,5,5,3,0,0,0,1,0
0,0,0,2,109,4,4,4,2,4,4,4,4,4,2,4,4,4,4,0,0,0,0,0
0,1,0,0,237,2,5,5,5,2,2,2,2,2,1,4,1,4,2,0,0,0,0,0
0,0,0,2,227,3,3,3,1,2,3,3,2,4,3,4,5,5,2,0,0,0,0,0
0,0,0,0,376,5,3,5,2,2,5,2,2,1,1,3,5,5,2,0,5,0,1,0
0,1,0,2,921,4,4,4,4,4,4,4,4,3,5,1,2,1,4,0,0,0,0,0
1,0,0,0,208,5,0,5,4,2,5,4,2,4,5,3,1,5,2,0,0,0,1,0
1,0,0,2,679,3,3,3,3,4,3,4,4,5,2,5,5,4,4,0,4,0,0,0
0,1,1,0,475,2,1,2,3,1,2,1,1,4,4,3,1,3,1,55,54,1,0,1
1,1,1,0,125,2,2,2,3,5,2,5,5,1,4,3,3,3,5,0,0,0,0,0
1,1,1,0,1744,4,5,4,3,4,4,4,4,4,5,5,5,5,4,25,29,0,0,0
0,1,0,2,1372,3,3,3,3,4,5,5,5,5,5,5,4,5,5,0,0,0,1,0
1,1,0,2,1796,1,5,5,5,2,4,4,2,2,2,1,4,2,3,0,3,0,0,0
1,1,1,2,472,3,5,2,1,2,5,3,5,5,2,5,3,5,4,0,0,0,0,0
0,1,1,2,633,3,4,3,4,1,3,5,1,3,2,5,4,5,1,0,0,0,0,0
0,1,0,2,2800,5,5,5,5,1,3,2,5,5,5,5,1,5,2,126,114,1,1,1
1,1,0,2,2521,5,5,3,5,5,5,5,5,3,4,5,4,4,5,0,11,0,1,0
1,1,0,0,224,5,5,3,5,5,5,5,5,3,3,3,1,5,5,0,0,0,1,0
0,0,0,2,248,2,2,2,5,1,2,1,1,4,3,4,4,5,1,0,0,0,0,0
0,1,1,0,630,4,5,4,4,3,4,3,3,4,2,4,5,4,3,40,45,0,0,1
1,1,1,0,733,0,1,0,4,5,0,5,5,3,1,4,2,4,5,15,8,0,1,0
0,1,1,0,421,3,4,3,4,5,3,5,5,1,4,3,4,3,5,6,0,0,0,0
0,1,1,0,834,3,5,3,2,5,3,5,5,4,2,4,5,5,5,0,0,0,0,0
1,1,1,0,583,3,5,3,2,1,3,1,1,5,3,5,3,5,1,51,55,1,0,1
0,1,0,2,787,3,3,3,3,5,5,5,5,3,4,5,4,5,5,58,50,1,1,1
1,1,0,1,846,5,5,5,5,5,5,5,5,2,2,1,3,2,5,107,98,1,1,1
0,0,0,0,622,2,2,2,4,1,2,1,1,2,4,3,2,3,1,31,13,0,0,0
1,0,0,0,589,4,3,4,2,5,4,5,5,4,2,5,4,1,5,0,0,0,0,0
1,1,0,2,1975,2,2,2,2,3,4,5,4,4,4,4,4,4,4,0,0,0,1,0
0,1,1,0,1020,4,3,4,5,3,4,3,3,5,3,4,4,5,3,0,25,0,0,0
1,1,0,2,2273,2,5,5,5,1,3,3,2,2,2,2,1,2,2,0,0,0,0,0
1,1,1,0,351,2,4,2,5,5,2,5,5,4,4,5,3,4,5,0,0,0,0,0
0,1,1,0,192,3,2,3,4,1,3,1,1,1,5,3,2,4,1,25,14,0,0,0
1,0,0,2,957,5,5,5,2,5,5,5,5,5,3,4,5,5,5,0,0,0,1,0
1,1,1,0,303,4,5,4,5,2,5,4,2,2,4,2,3,2,5,0,0,0,1,0
0,1,0,2,2242,1,0,0,4,3,3,3,3,3,0,5,2,3,4,17,17,0,0,0
1,0,0,2,397,2,1,1,2,3,1,3,3,4,3,4,4,5,3,0,0,0,0,0
1,1,0,2,1426,4,4,4,4,2,5,4,5,5,5,5,3,5,5,0,0,0,1,0
0,1,1,0,438,3,3,3,3,3,3,3,1,5,2,3,3,1,3,71,162,1,0,1
0,1,1,1,534,3,2,3,3,3,3,3,3,4,5,4,1,4,3,120,111,1,0,1
0,1,0,2,3258,5,5,5,5,5,4,5,5,5,5,5,4,5,4,8,0,0,1,0
0,1,1,0,268,2,2,2,4,2,2,5,2,2,5,2,4,3,2,0,20,0,0,0
1,1,1,1,583,2,1,2,2,4,3,3,1,1,2,1,3,1,1,14,0,0,0,0
0,1,1,0,184,2,3,2,4,3,2,2,3,2,5,3,3,4,3,0,0,0,0,0
1,1,0,2,1481,5,5,5,5,5,5,5,4,4,5,4,4,4,3,1,0,0,1,0
0,0,0,2,270,2,2,2,3,4,2,4,4,4,4,4,4,4,4,0,0,0,0,0
0,1,0,2,1734,2,2,2,2,4,5,5,5,5,5,5,1,5,5,0,0,0,1,0
0,1,1,0,158,4,2,4,4,1,4,1,1,2,3,3,3,4,1,0,0,0,0,0
0,1,0,2,3324,1,1,1,1,5,5,4,4,4,4,4,5,4,3,12,19,0,1,0
1,1,0,2,1750,4,4,4,4,5,5,5,5,5,4,4,3,5,5,13,0,0,1,0
1,0,0,0,500,2,1,2,3,4,2,5,4,4,3,4,2,3,4,15,5,0,0,0
0,1,0,2,3335,4,4,4,4,2,5,4,4,4,4,4,3,4,4,0,0,0,1,0
1,1,0,2,2244,4,2,2,2,1,2,3,4,4,4,4,4,4,3,3,0,0,0,0
0,0,0,0,163,2,0,2,1,3,2,3,3,1,2,4,1,4,3,15,4,0,0,0
1,0,0,2,633,4,4,4,2,2,4,2,2,5,3,5,4,4,2,0,0,0,1,0
0,1,1,1,874,3,1,3,3,3,3,1,3,4,4,4,2,4,3,0,0,0,0,0
0,1,1,0,270,3,0,3,3,1,3,1,1,5,2,4,3,5,1,4,0,0,0,0
1,1,1,0,1440,4,4,4,2,2,4,2,2,4,3,3,3,4,2,0,19,0,1,0
0,0,0,2,551,4,5,4,1,1,4,1,1,3,4,4,4,5,1,0,0,0,1,0
0,0,0,0,297,1,0,1,3,2,1,2,2,5,5,4,5,1,2,0,0,0,0,0
0,0,0,2,436,4,4,4,5,2,4,2,2,5,5,4,3,4,2,57,54,1,1,1
1,1,0,2,1501,3,3,3,3,2,5,4,4,4,4,4,3,4,3,0,0,0,1,0
1,1,1,0,813,3,0,2,1,3,2,4,3,5,2,3,5,4,3,0,6,0,0,0
0,1,0,2,493,2,3,3,3,2,2,2,2,3,2,3,4,4,2,0,0,0,0,0
1,1,1,0,584,3,5,3,4,1,3,2,1,3,4,4,5,4,1,21,11,0,0,0
1,1,0,2,2441,2,2,2,2,2,5,1,5,5,5,5,1,5,3,13,0,0,1,0
1,0,0,2,1694,2,2,2,3,3,2,3,3,4,4,3,3,5,3,0,0,0,0,0
0,1,0,2,1970,4,4,2,4,2,4,5,3,3,3,3,4,3,5,0,0,0,1,0
1,1,0,2,1723,2,2,2,2,5,3,3,2,2,2,2,4,2,3,5,0,0,0,0
0,1,0,2,1620,3,3,3,3,3,5,5,4,4,4,4,3,4,4,0,0,0,1,0
0,1,0,1,1237,4,3,1,3,4,4,4,4,3,4,1,1,4,4,0,0,0,1,0
1,0,0,0,457,4,2,4,4,4,4,4,4,1,4,3,4,1,4,290,285,1,0,1
1,1,1,1,270,2,2,5,1,5,2,1,4,4,5,1,1,4,1,0,21,0,0,0
0,1,1,0,1449,3,2,3,2,4,3,4,4,2,3,3,4,3,4,0,0,0,0,0
0,1,0,2,226,4,4,4,4,2,5,4,5,5,4,5,4,5,4,4,5,0,1,0
0,0,0,0,731,3,4,4,4,3,4,3,3,5,5,5,5,5,3,3,0,0,0,0
0,1,1,0,580,0,2,0,2,1,0,1,1,3,3,2,3,2,1,0,0,0,1,0
1,1,0,2,2054,1,4,3,3,1,4,3,2,2,2,1,4,2,2,0,0,0,0,0
1,1,0,2,3973,2,2,2,2,2,3,3,3,3,3,2,2,3,1,0,0,0,0,0
1,0,0,2,195,2,2,2,1,4,2,4,4,4,5,5,4,5,4,0,0,0,0,0
1,1,1,0,468,2,4,3,1,4,3,4,4,5,5,4,4,4,4,5,0,0,0,0
1,0,0,0,912,1,1,1,3,3,1,3,3,3,5,3,4,4,3,0,0,0,0,0
1,1,0,2,899,4,4,4,4,4,4,5,5,5,5,5,3,5,5,30,20,0,1,0
1,1,0,2,1189,2,1,1,1,1,4,4,2,2,2,2,3,2,4,0,0,0,0,0
1,1,0,2,2201,5,5,5,5,5,2,3,5,5,5,5,1,5,3,101,122,1,1,1
0,1,1,0,719,1,5,1,1,1,1,1,1,3,5,4,4,5,1,55,73,1,0,1
0,1,0,2,2939,5,5,5,5,5,4,4,4,4,4,4,4,4,5,0,0,0,1,0
0,1,0,2,2504,4,4,4,4,4,4,5,3,3,2,3,4,3,5,0,5,0,1,0
0,1,0,2,3995,3,3,4,3,5,5,5,4,4,4,4,1,4,5,0,0,0,1,0
0,1,0,2,2580,3,3,3,3,4,4,4,4,4,4,4,4,5,4,0,0,0,1,0
0,1,1,0,666,4,3,3,2,5,3,4,5,2,5,4,5,1,5,14,13,0,0,0
0,1,1,1,416,5,1,5,3,3,5,4,3,2,1,4,4,4,3,0,0,0,1,0
1,1,1,0,581,1,5,1,2,4,4,4,2,2,1,4,3,2,3,0,0,0,0,0
0,1,0,2,533,2,4,4,4,5,2,3,2,2,2,2,2,2,4,29,15,0,0,0
0,1,0,2,1290,2,2,2,2,5,5,5,5,5,5,4,4,5,5,0,0,0,1,0
0,1,0,0,2586,3,4,4,4,3,3,3,3,4,2,4,3,1,3,20,6,0,0,0
1,1,1,0,781,2,5,2,3,2,2,2,2,3,5,5,3,4,2,0,27,0,0,0
1,1,0,2,1931,1,1,1,1,5,4,5,4,4,4,4,3,4,5,0,0,0,1,0
0,1,1,0,101,1,5,1,4,4,1,1,4,4,4,4,4,4,4,0,2,0,0,0
1,1,0,2,2289,2,2,2,2,4,4,4,4,5,5,4,5,5,4,0,0,0,1,0
0,0,0,0,666,4,0,4,2,4,1,1,3,5,3,3,1,4,1,209,194,1,1,1
0,1,1,0,157,2,5,2,3,2,2,2,2,3,3,5,5,4,2,5,6,0,0,0
0,1,1,1,214,2,3,2,3,1,2,1,1,3,4,4,5,4,1,32,18,0,0,0
1,1,1,0,895,3,1,3,3,3,2,3,2,2,3,2,4,2,3,0,0,0,0,0
0,1,1,0,406,2,4,2,1,2,2,2,2,2,4,3,3,4,2,2,0,0,0,0
1,1,1,2,944,2,1,2,3,1,2,1,1,4,4,4,1,4,1,0,0,0,0,0
0,1,1,0,200,4,3,4,3,4,4,5,4,1,2,4,1,4,4,0,0,0,0,0
0,1,1,2,337,4,4,4,1,2,5,4,5,5,4,5,3,5,3,16,1,0,1,0
1,1,1,2,1069,2,2,2,3,4,4,4,4,4,2,4,3,4,3,12,0,0,0,0
0,1,0,0,978,5,2,2,2,5,4,4,5,1,5,1,1,3,5,0,0,0,1,0
0,1,0,1,95,0,0,0,3,5,0,1,5,4,4,1,3,3,5,0,0,0,1,0
0,1,1,1,1024,2,5,2,1,4,2,4,4,5,4,2,5,3,4,0,0,0,0,0
1,1,1,0,933,4,5,4,2,1,4,1,1,4,2,4,3,5,1,0,1,0,0,0
1,1,0,2,1590,2,2,2,2,5,5,4,3,3,3,3,4,3,4,7,6,0,1,0
0,1,1,0,944,3,4,3,1,1,3,1,1,2,1,2,3,2,1,0,0,0,0,0
0,1,1,1,404,3,5,3,5,2,3,3,2,5,2,4,4,4,2,0,0,0,0,0
0,1,0,2,1744,4,4,4,4,5,5,4,5,5,4,5,3,5,5,107,97,1,1,1
1,1,1,0,1290,2,4,2,2,2,2,2,2,5,2,3,5,5,2,0,0,0,0,0
0,1,1,2,1506,2,5,2,3,1,2,2,1,4,2,3,5,5,1,32,36,0,0,0
0,1,0,1,453,1,0,0,4,4,0,4,4,2,1,3,4,4,4,0,6,0,0,0
0,1,1,0,597,1,4,1,2,1,1,1,1,4,5,4,3,4,1,28,27,0,0,0
0,1,1,0,925,3,2,4,4,5,4,5,5,1,5,3,4,3,5,10,0,0,0,0
0,1,1,0,1514,1,2,0,3,5,0,5,5,4,1,3,2,4,5,14,0,0,0,0
0,1,0,2,759,3,4,4,4,3,3,3,3,3,1,2,3,3,3,0,7,0,0,0
1,1,1,0,733,3,4,3,3,4,4,4,4,4,3,4,2,4,3,0,0,0,0,0
1,0,0,2,447,5,5,5,2,3,5,1,3,5,4,5,5,4,3,42,34,0,1,0
1,1,0,2,469,3,1,1,1,2,4,3,3,3,3,3,3,3,2,50,37,1,0,0
0,1,0,2,3787,2,2,2,2,3,4,4,2,2,2,2,2,2,3,20,17,0,0,0
1,0,0,0,563,2,4,2,3,1,2,1,1,1,5,3,4,4,1,9,18,0,0,0
0,1,1,0,967,3,5,3,3,2,3,2,2,5,5,4,3,4,2,0,0,0,0,0
1,0,0,0,805,1,0,0,3,3,1,3,3,4,5,4,1,4,3,0,0,0,0,0
1,1,0,0,909,1,3,3,3,4,3,3,1,1,1,1,1,1,1,5,30,0,0,0
0,1,0,2,3035,4,4,4,4,4,5,2,3,3,2,3,3,3,4,16,22,0,1,0
0,1,0,2,2537,2,4,4,4,3,2,2,2,2,2,2,3,2,4,66,46,1,0,1
0,1,0,0,987,0,3,0,3,1,3,1,1,5,4,2,2,4,1,42,22,0,1,0
0,1,0,2,1066,1,1,1,1,2,4,4,4,4,4,4,4,4,4,9,0,0,1,0
1,1,0,2,2381,5,5,5,5,4,5,4,4,4,4,4,3,4,3,68,66,1,1,1
0,1,1,0,640,1,5,1,2,3,1,3,3,3,5,5,3,5,3,11,16,0,0,0
1,1,0,2,2455,5,5,5,5,5,4,5,5,5,5,5,3,5,3,23,13,0,1,0
1,1,1,0,644,4,4,4,4,4,5,5,4,4,4,4,5,4,4,22,20,0,0,0
0,1,1,0,651,3,0,3,3,1,3,1,1,3,1,4,1,4,1,49,98,1,0,1
0,1,0,2,3678,2,2,2,2,4,4,5,4,4,5,4,4,4,3,18,38,0,1,0
1,1,1,0,1514,2,5,3,2,3,1,4,5,5,3,4,4,4,4,90,140,1,0,1
0,1,0,2,2469,1,1,1,1,2,3,4,4,4,4,5,4,4,5,0,1,0,1,0
0,1,0,0,989,3,2,2,2,3,3,3,3,1,3,3,4,3,3,0,0,0,0,0
1,1,1,0,1017,4,4,4,3,4,4,4,4,1,5,3,3,3,4,0,0,0,0,0
0,1,0,2,3312,1,5,5,5,1,4,3,1,1,1,1,2,1,3,0,0,0,0,0
1,1,0,2,3735,2,2,2,2,5,5,5,5,5,4,5,5,5,5,0,0,0,1,0
0,1,0,2,1437,2,2,2,2,4,4,4,2,2,2,2,4,2,1,11,12,0,0,0
1,1,1,1,2254,2,4,2,1,1,2,1,1,5,4,4,3,4,1,29,5,0,0,0
0,1,0,2,2165,5,5,5,5,3,3,5,4,4,4,4,3,4,4,0,4,0,1,0
0,1,0,2,3997,4,4,4,4,5,5,4,5,5,4,5,4,5,5,37,77,0,1,1
1,1,0,2,1726,5,5,5,5,3,4,5,5,5,5,5,3,5,4,0,0,0,1,0
1,1,1,2,2475,2,4,2,3,2,4,4,4,4,2,4,4,4,4,0,96,0,0,1
0,1,0,0,165,5,3,3,3,5,5,5,5,2,2,3,1,2,5,0,1,0,1,0
1,1,0,2,516,4,4,4,4,3,5,5,4,4,4,4,3,4,3,0,0,0,1,0
1,1,1,0,2586,1,4,1,5,1,5,5,3,2,4,4,5,4,5,0,0,0,0,0
1,1,0,2,2454,4,5,4,4,3,4,5,4,4,4,4,4,4,5,2,19,0,1,0
0,1,0,2,2778,3,3,3,3,3,4,4,5,5,5,5,3,5,3,0,0,0,1,0
0,1,1,2,696,2,5,2,2,4,2,4,4,5,3,4,5,5,4,0,0,0,0,0
1,1,0,1,1674,5,1,1,1,5,4,5,5,4,3,5,4,1,5,4,0,0,1,0
1,0,0,2,1346,3,2,2,2,3,2,3,3,3,3,4,3,4,3,0,4,0,0,0
1,1,0,0,308,2,4,4,4,5,4,3,1,1,2,1,1,1,3,0,0,0,0,0
1,1,1,1,851,1,5,0,1,3,5,5,1,1,0,1,5,1,4,10,0,0,0,0
0,1,1,2,986,3,3,3,3,4,3,1,4,3,3,4,3,3,4,0,0,0,0,0
0,1,0,2,1171,3,3,3,3,4,4,4,5,2,4,5,4,5,4,315,299,1,1,1
0,1,0,2,965,2,2,2,2,3,4,2,5,5,5,5,5,5,2,0,0,0,1,0
1,1,1,0,406,2,5,2,5,4,4,4,1,1,2,1,4,1,3,0,0,0,0,0
0,1,0,2,1588,2,5,5,5,2,4,3,2,2,2,2,2,2,3,16,2,0,0,0
1,1,0,0,1189,4,1,5,1,2,5,5,4,4,4,4,4,4,1,92,92,1,1,1
1,1,0,2,3870,3,3,3,3,4,4,4,5,5,5,4,5,5,4,0,0,0,1,0
1,1,1,0,201,1,3,1,4,4,1,4,4,2,3,1,4,1,4,67,56,1,0,1
0,1,1,2,386,2,5,2,4,5,4,4,3,3,2,3,5,3,4,0,0,0,0,0
0,1,1,0,340,2,5,2,3,1,2,1,1,4,2,4,5,5,1,0,0,0,0,0
1,1,0,2,2565,1,1,2,1,4,5,5,5,3,5,5,5,3,5,13,0,0,1,0
0,1,1,2,280,1,3,1,5,3,4,3,4,4,1,4,5,4,3,0,0,0,0,0
0,1,0,2,1587,2,2,2,2,4,4,4,4,5,5,4,3,5,4,0,0,0,1,0
0,1,0,2,3291,1,2,3,3,4,3,1,4,2,3,4,1,3,4,0,0,0,0,0
1,0,0,0,547,3,3,3,3,1,3,1,1,4,4,4,2,3,1,5,11,0,0,0
0,0,0,2,405,1,1,1,2,5,1,3,5,4,4,5,3,5,5,0,0,0,0,0
1,1,0,2,2710,4,5,5,5,3,3,4,4,4,3,4,4,4,3,0,0,0,0,0
0,1,0,2,1020,4,4,4,4,3,4,3,3,5,3,5,5,4,3,0,0,0,1,0
0,1,1,0,319,1,5,1,4,5,1,5,5,2,4,2,2,3,5,0,0,0,0,0
0,0,0,2,1522,4,5,5,2,3,4,3,3,3,4,4,3,4,3,0,0,0,0,0
0,0,0,0,373,2,5,2,3,5,2,5,5,2,4,2,1,2,5,0,0,0,0,0
0,1,1,0,1721,1,5,1,2,5,1,5,5,5,3,3,4,4,5,0,4,0,0,0
1,1,0,2,2026,3,3,3,3,5,4,4,3,3,3,3,3,3,3,0,0,0,0,0
0,1,1,1,1488,3,4,3,3,1,3,1,1,3,3,5,4,5,1,5,0,0,0,0
0,1,1,0,1797,4,2,4,4,2,4,2,2,3,2,2,1,3,2,15,12,0,1,0
